price,quantity,type,timestamp
4740000,0.7815,1,2024-04-29 00:04:54
4742000,1.414,1,2024-04-29 00:04:54
4743000,8.4343,1,2024-04-29 00:04:54
4744000,19.8557,1,2024-04-29 00:04:54
4745000,5.6867,1,2024-04-29 00:04:54
4739000,0.9858,0,2024-04-29 00:04:59
4738000,4.0333,0,2024-04-29 00:04:59
4736000,0.2487,0,2024-04-29 00:04:59
4735000,15.0046,0,2024-04-29 00:04:59
4734000,0.3612,0,2024-04-29 00:04:59
4740000,0.7292,1,2024-04-29 00:04:59
4742000,1.414,1,2024-04-29 00:04:59
4743000,13.7643,1,2024-04-29 00:04:59
4744000,19.8557,1,2024-04-29 00:04:59
4745000,5.6867,1,2024-04-29 00:04:59
4739000,0.9858,0,2024-04-29 00:05:05
4738000,4.0333,0,2024-04-29 00:05:05
4736000,0.2487,0,2024-04-29 00:05:05
4735000,15.0046,0,2024-04-29 00:05:05
4734000,0.3612,0,2024-04-29 00:05:05
4740000,0.7303,1,2024-04-29 00:05:05
4742000,1.414,1,2024-04-29 00:05:05
4743000,8.4343,1,2024-04-29 00:05:05
4744000,21.0625,1,2024-04-29 00:05:05
4745000,4.4798,1,2024-04-29 00:05:05
4739000,0.9858,0,2024-04-29 00:05:10
4738000,4.0333,0,2024-04-29 00:05:10
4736000,0.253,0,2024-04-29 00:05:10
4735000,15.0046,0,2024-04-29 00:05:10
4734000,0.0252,0,2024-04-29 00:05:10
4740000,0.748,1,2024-04-29 00:05:10
4742000,1.414,1,2024-04-29 00:05:10
4743000,8.4343,1,2024-04-29 00:05:10
4744000,19.8557,1,2024-04-29 00:05:10
4745000,4.815,1,2024-04-29 00:05:10
4739000,0.9858,0,2024-04-29 00:05:15
4738000,4.0333,0,2024-04-29 00:05:15
4736000,0.253,0,2024-04-29 00:05:15
4735000,15.0046,0,2024-04-29 00:05:15
4734000,0.0252,0,2024-04-29 00:05:15
4740000,0.6208,1,2024-04-29 00:05:15
4742000,1.414,1,2024-04-29 00:05:15
4743000,9.6414,1,2024-04-29 00:05:15
4744000,23.4157,1,2024-04-29 00:05:15
4745000,4.815,1,2024-04-29 00:05:15
4739000,0.9809,0,2024-04-29 00:05:20
4738000,4.0333,0,2024-04-29 00:05:20
4736000,0.0043,0,2024-04-29 00:05:20
4735000,15.0046,0,2024-04-29 00:05:20
4734000,0.0252,0,2024-04-29 00:05:20
4740000,4.1808,1,2024-04-29 00:05:20
4742000,4.4281,1,2024-04-29 00:05:20
4743000,8.4343,1,2024-04-29 00:05:20
4744000,81.9351,1,2024-04-29 00:05:20
4745000,10.145,1,2024-04-29 00:05:20
4738000,1.8978,0,2024-04-29 00:05:25
4736000,2.1113,0,2024-04-29 00:05:25
4735000,0.0046,0,2024-04-29 00:05:25
4734000,0.5518,0,2024-04-29 00:05:25
4733000,15.3656,0,2024-04-29 00:05:25
4740000,10.0048,1,2024-04-29 00:05:25
4742000,8.33,1,2024-04-29 00:05:25
4743000,4.1043,1,2024-04-29 00:05:25
4744000,81.9351,1,2024-04-29 00:05:25
4745000,5.2454,1,2024-04-29 00:05:25
4738000,0.2147,0,2024-04-29 00:05:30
4737000,2.107,0,2024-04-29 00:05:30
4736000,0.0043,0,2024-04-29 00:05:30
4735000,0.0046,0,2024-04-29 00:05:30
4734000,0.5518,0,2024-04-29 00:05:30
4740000,10.0,1,2024-04-29 00:05:30
4742000,9.5374,1,2024-04-29 00:05:30
4743000,4.4043,1,2024-04-29 00:05:30
4744000,81.9351,1,2024-04-29 00:05:30
4745000,5.2454,1,2024-04-29 00:05:30
4736000,2.114,0,2024-04-29 00:05:35
4735000,0.0046,0,2024-04-29 00:05:35
4734000,0.0252,0,2024-04-29 00:05:35
4733000,15.03,0,2024-04-29 00:05:35
4732000,0.4494,0,2024-04-29 00:05:35
4739000,4.9993,1,2024-04-29 00:05:35
4740000,9.4076,1,2024-04-29 00:05:35
4741000,4.3098,1,2024-04-29 00:05:35
4742000,9.33,1,2024-04-29 00:05:35
4743000,61.4712,1,2024-04-29 00:05:35
4736000,2.114,0,2024-04-29 00:05:40
4735000,0.0046,0,2024-04-29 00:05:40
4734000,0.0252,0,2024-04-29 00:05:40
4733000,15.03,0,2024-04-29 00:05:40
4732000,0.5701,0,2024-04-29 00:05:40
4738000,6.07,1,2024-04-29 00:05:40
4740000,5.8476,1,2024-04-29 00:05:40
4741000,3.1022,1,2024-04-29 00:05:40
4742000,9.33,1,2024-04-29 00:05:40
4743000,61.4712,1,2024-04-29 00:05:40
4736000,2.114,0,2024-04-29 00:05:45
4735000,0.0046,0,2024-04-29 00:05:45
4734000,0.0252,0,2024-04-29 00:05:45
4733000,15.3661,0,2024-04-29 00:05:45
4732000,0.5701,0,2024-04-29 00:05:45
4737000,3.2501,1,2024-04-29 00:05:45
4738000,2.51,1,2024-04-29 00:05:45
4740000,5.8476,1,2024-04-29 00:05:45
4741000,3.1022,1,2024-04-29 00:05:45
4742000,9.33,1,2024-04-29 00:05:45
4736000,1.7341,0,2024-04-29 00:05:50
4735000,0.0046,0,2024-04-29 00:05:50
4734000,0.0252,0,2024-04-29 00:05:50
4733000,15.03,0,2024-04-29 00:05:50
4732000,0.9062,0,2024-04-29 00:05:50
4737000,1.5508,1,2024-04-29 00:05:50
4738000,2.56,1,2024-04-29 00:05:50
4739000,1.442,1,2024-04-29 00:05:50
4740000,5.8476,1,2024-04-29 00:05:50
4741000,3.1022,1,2024-04-29 00:05:50
4736000,1.7341,0,2024-04-29 00:05:55
4735000,0.0046,0,2024-04-29 00:05:55
4734000,0.0252,0,2024-04-29 00:05:55
4733000,15.03,0,2024-04-29 00:05:55
4732000,0.9062,0,2024-04-29 00:05:55
4737000,1.5217,1,2024-04-29 00:05:55
4738000,2.56,1,2024-04-29 00:05:55
4739000,1.442,1,2024-04-29 00:05:55
4740000,5.8476,1,2024-04-29 00:05:55
4741000,3.1022,1,2024-04-29 00:05:55
4736000,1.7255,0,2024-04-29 00:06:00
4735000,0.0046,0,2024-04-29 00:06:00
4734000,0.0252,0,2024-04-29 00:06:00
4733000,15.03,0,2024-04-29 00:06:00
4732000,0.5701,0,2024-04-29 00:06:00
4738000,0.4568,1,2024-04-29 00:06:00
4739000,5.002,1,2024-04-29 00:06:00
4740000,5.83,1,2024-04-29 00:06:00
4741000,3.1022,1,2024-04-29 00:06:00
4742000,10.5374,1,2024-04-29 00:06:00
4736000,1.7255,0,2024-04-29 00:06:05
4735000,0.0046,0,2024-04-29 00:06:05
4734000,0.0252,0,2024-04-29 00:06:05
4733000,15.03,0,2024-04-29 00:06:05
4732000,0.5701,0,2024-04-29 00:06:05
4738000,3.61,1,2024-04-29 00:06:05
4739000,1.442,1,2024-04-29 00:06:05
4740000,0.5,1,2024-04-29 00:06:05
4741000,4.3098,1,2024-04-29 00:06:05
4742000,9.33,1,2024-04-29 00:06:05
4735000,0.0046,0,2024-04-29 00:06:10
4734000,0.0252,0,2024-04-29 00:06:10
4733000,0.03,0,2024-04-29 00:06:10
4732000,0.0034,0,2024-04-29 00:06:10
4731000,0.3393,0,2024-04-29 00:06:10
4738000,1.4808,1,2024-04-29 00:06:10
4739000,26.2222,1,2024-04-29 00:06:10
4740000,3.5,1,2024-04-29 00:06:10
4741000,4.4294,1,2024-04-29 00:06:10
4742000,4.0,1,2024-04-29 00:06:10
4735000,0.0046,0,2024-04-29 00:06:15
4734000,0.0252,0,2024-04-29 00:06:15
4733000,0.03,0,2024-04-29 00:06:15
4732000,0.0034,0,2024-04-29 00:06:15
4731000,1.5963,0,2024-04-29 00:06:15
4736000,7.12,1,2024-04-29 00:06:15
4737000,0.0479,1,2024-04-29 00:06:15
4738000,4.6016,1,2024-04-29 00:06:15
4739000,4.1022,1,2024-04-29 00:06:15
4740000,8.83,1,2024-04-29 00:06:15
4735000,0.0046,0,2024-04-29 00:06:21
4734000,0.0252,0,2024-04-29 00:06:21
4733000,0.03,0,2024-04-29 00:06:21
4732000,15.3696,0,2024-04-29 00:06:21
4731000,0.3389,0,2024-04-29 00:06:21
4737000,0.0479,1,2024-04-29 00:06:21
4738000,5.0408,1,2024-04-29 00:06:21
4739000,3.56,1,2024-04-29 00:06:21
4740000,3.7229,1,2024-04-29 00:06:21
4741000,4.0,1,2024-04-29 00:06:21
4736000,0.0021,0,2024-04-29 00:06:26
4735000,0.0046,0,2024-04-29 00:06:26
4734000,0.0252,0,2024-04-29 00:06:26
4733000,0.03,0,2024-04-29 00:06:26
4732000,15.3696,0,2024-04-29 00:06:26
4737000,0.0656,1,2024-04-29 00:06:26
4738000,5.0408,1,2024-04-29 00:06:26
4739000,3.56,1,2024-04-29 00:06:26
4740000,3.6022,1,2024-04-29 00:06:26
4741000,4.0,1,2024-04-29 00:06:26
4736000,0.0021,0,2024-04-29 00:06:31
4735000,0.0046,0,2024-04-29 00:06:31
4734000,17.134,0,2024-04-29 00:06:31
4733000,0.03,0,2024-04-29 00:06:31
4732000,0.0034,0,2024-04-29 00:06:31
4737000,0.0656,1,2024-04-29 00:06:31
4738000,0.05,1,2024-04-29 00:06:31
4740000,0.5,1,2024-04-29 00:06:31
4742000,4.4308,1,2024-04-29 00:06:31
4743000,15.3818,1,2024-04-29 00:06:31
4736000,15.0021,0,2024-04-29 00:06:36
4735000,6.1734,0,2024-04-29 00:06:36
4734000,0.3611,0,2024-04-29 00:06:36
4733000,3.59,0,2024-04-29 00:06:36
4732000,1.0034,0,2024-04-29 00:06:36
4737000,0.0656,1,2024-04-29 00:06:36
4738000,0.05,1,2024-04-29 00:06:36
4739000,3.56,1,2024-04-29 00:06:36
4740000,0.5,1,2024-04-29 00:06:36
4741000,1.4308,1,2024-04-29 00:06:36
4736000,15.0021,0,2024-04-29 00:06:41
4735000,3.5646,0,2024-04-29 00:06:41
4734000,1.5682,0,2024-04-29 00:06:41
4733000,3.59,0,2024-04-29 00:06:41
4732000,1.0034,0,2024-04-29 00:06:41
4737000,0.155,1,2024-04-29 00:06:41
4738000,0.05,1,2024-04-29 00:06:41
4739000,3.56,1,2024-04-29 00:06:41
4740000,0.5,1,2024-04-29 00:06:41
4741000,1.4308,1,2024-04-29 00:06:41
4736000,17.1109,0,2024-04-29 00:06:46
4735000,3.5646,0,2024-04-29 00:06:46
4734000,0.3611,0,2024-04-29 00:06:46
4733000,4.59,0,2024-04-29 00:06:46
4732000,1.0034,0,2024-04-29 00:06:46
4737000,0.0787,1,2024-04-29 00:06:46
4738000,0.05,1,2024-04-29 00:06:46
4740000,4.06,1,2024-04-29 00:06:46
4742000,4.9908,1,2024-04-29 00:06:46
4743000,3.3021,1,2024-04-29 00:06:46
4737000,3.754,0,2024-04-29 00:06:51
4736000,18.5621,0,2024-04-29 00:06:51
4735000,4.5646,0,2024-04-29 00:06:51
4734000,1.4685,0,2024-04-29 00:06:51
4733000,6.36,0,2024-04-29 00:06:51
4740000,0.5,1,2024-04-29 00:06:51
4743000,1.4329,1,2024-04-29 00:06:51
4744000,0.8557,1,2024-04-29 00:06:51
4745000,3.9103,1,2024-04-29 00:06:51
4746000,24.766,1,2024-04-29 00:06:51
4737000,6.9574,0,2024-04-29 00:06:56
4736000,15.3378,0,2024-04-29 00:06:56
4735000,4.5646,0,2024-04-29 00:06:56
4734000,1.4685,0,2024-04-29 00:06:56
4733000,6.36,0,2024-04-29 00:06:56
4739000,0.0,1,2024-04-29 00:06:56
4740000,0.4224,1,2024-04-29 00:06:56
4742000,3.56,1,2024-04-29 00:06:56
4743000,1.4329,1,2024-04-29 00:06:56
4744000,4.4157,1,2024-04-29 00:06:56
4737000,6.9574,0,2024-04-29 00:07:01
4736000,16.5439,0,2024-04-29 00:07:01
4735000,4.5646,0,2024-04-29 00:07:01
4734000,1.4685,0,2024-04-29 00:07:01
4733000,6.36,0,2024-04-29 00:07:01
4740000,0.3295,1,2024-04-29 00:07:01
4742000,3.56,1,2024-04-29 00:07:01
4743000,1.4329,1,2024-04-29 00:07:01
4744000,4.4157,1,2024-04-29 00:07:01
4745000,3.4798,1,2024-04-29 00:07:01
4737000,6.9574,0,2024-04-29 00:07:06
4736000,15.3378,0,2024-04-29 00:07:06
4735000,4.5646,0,2024-04-29 00:07:06
4734000,1.4685,0,2024-04-29 00:07:06
4733000,6.36,0,2024-04-29 00:07:06
4740000,0.3295,1,2024-04-29 00:07:06
4742000,3.56,1,2024-04-29 00:07:06
4743000,1.4329,1,2024-04-29 00:07:06
4744000,4.4168,1,2024-04-29 00:07:06
4745000,3.4798,1,2024-04-29 00:07:06
4738000,5.6679,0,2024-04-29 00:07:11
4737000,0.3354,0,2024-04-29 00:07:11
4736000,18.5621,0,2024-04-29 00:07:11
4735000,1.0046,0,2024-04-29 00:07:11
4734000,1.4685,0,2024-04-29 00:07:11
4740000,0.0759,1,2024-04-29 00:07:11
4742000,3.56,1,2024-04-29 00:07:11
4743000,0.0021,1,2024-04-29 00:07:11
4744000,4.4168,1,2024-04-29 00:07:11
4745000,3.4798,1,2024-04-29 00:07:11
4738000,6.8857,0,2024-04-29 00:07:16
4737000,0.336,0,2024-04-29 00:07:16
4736000,18.5621,0,2024-04-29 00:07:16
4735000,1.0046,0,2024-04-29 00:07:16
4734000,1.4685,0,2024-04-29 00:07:16
4740000,0.0759,1,2024-04-29 00:07:16
4743000,0.0021,1,2024-04-29 00:07:16
4744000,5.8426,1,2024-04-29 00:07:16
4745000,3.4798,1,2024-04-29 00:07:16
4746000,24.768,1,2024-04-29 00:07:16
4738000,6.8727,0,2024-04-29 00:07:21
4737000,0.336,0,2024-04-29 00:07:21
4736000,18.5621,0,2024-04-29 00:07:21
4735000,1.0046,0,2024-04-29 00:07:21
4734000,1.4685,0,2024-04-29 00:07:21
4740000,0.1414,1,2024-04-29 00:07:21
4743000,3.5621,1,2024-04-29 00:07:21
4744000,5.8426,1,2024-04-29 00:07:21
4745000,3.4798,1,2024-04-29 00:07:21
4746000,24.768,1,2024-04-29 00:07:21
4738000,8.0786,0,2024-04-29 00:07:26
4737000,0.336,0,2024-04-29 00:07:26
4736000,18.5621,0,2024-04-29 00:07:26
4735000,1.0046,0,2024-04-29 00:07:26
4734000,1.4685,0,2024-04-29 00:07:26
4740000,0.0129,1,2024-04-29 00:07:26
4743000,3.5621,1,2024-04-29 00:07:26
4744000,5.8426,1,2024-04-29 00:07:26
4745000,3.4798,1,2024-04-29 00:07:26
4746000,24.766,1,2024-04-29 00:07:26
4738000,6.8727,0,2024-04-29 00:07:31
4737000,0.336,0,2024-04-29 00:07:31
4736000,18.5621,0,2024-04-29 00:07:31
4735000,1.0046,0,2024-04-29 00:07:31
4734000,1.4685,0,2024-04-29 00:07:31
4740000,0.0029,1,2024-04-29 00:07:31
4743000,3.5621,1,2024-04-29 00:07:31
4744000,5.8426,1,2024-04-29 00:07:31
4745000,3.4798,1,2024-04-29 00:07:31
4746000,24.768,1,2024-04-29 00:07:31
4740000,5.7997,0,2024-04-29 00:07:36
4739000,16.2055,0,2024-04-29 00:07:36
4738000,3.56,0,2024-04-29 00:07:36
4737000,0.7791,0,2024-04-29 00:07:36
4736000,6.3321,0,2024-04-29 00:07:36
4744000,0.8227,1,2024-04-29 00:07:36
4745000,1.9056,1,2024-04-29 00:07:36
4746000,21.6622,1,2024-04-29 00:07:36
4747000,4.0054,1,2024-04-29 00:07:36
4748000,5.4014,1,2024-04-29 00:07:36
4739000,5.6665,0,2024-04-29 00:07:41
4738000,4.7657,0,2024-04-29 00:07:41
4737000,15.7791,0,2024-04-29 00:07:41
4736000,6.3321,0,2024-04-29 00:07:41
4735000,6.7633,0,2024-04-29 00:07:41
4743000,3.56,1,2024-04-29 00:07:41
4744000,0.7614,1,2024-04-29 00:07:41
4745000,1.9056,1,2024-04-29 00:07:41
4746000,21.6622,1,2024-04-29 00:07:41
4747000,9.3374,1,2024-04-29 00:07:41
4739000,6.8721,0,2024-04-29 00:07:47
4738000,3.56,0,2024-04-29 00:07:47
4737000,15.4432,0,2024-04-29 00:07:47
4736000,6.668,0,2024-04-29 00:07:47
4735000,6.7633,0,2024-04-29 00:07:47
4744000,4.3214,1,2024-04-29 00:07:47
4745000,1.9056,1,2024-04-29 00:07:47
4746000,21.6622,1,2024-04-29 00:07:47
4747000,9.3374,1,2024-04-29 00:07:47
4748000,5.7386,1,2024-04-29 00:07:47
4739000,6.8722,0,2024-04-29 00:07:52
4738000,3.56,0,2024-04-29 00:07:52
4737000,15.4432,0,2024-04-29 00:07:52
4736000,6.668,0,2024-04-29 00:07:52
4735000,6.7587,0,2024-04-29 00:07:52
4744000,4.3214,1,2024-04-29 00:07:52
4745000,1.9056,1,2024-04-29 00:07:52
4746000,21.6622,1,2024-04-29 00:07:52
4747000,9.3374,1,2024-04-29 00:07:52
4748000,5.4034,1,2024-04-29 00:07:52
4741000,1.2324,0,2024-04-29 00:07:57
4740000,15.0,0,2024-04-29 00:07:57
4739000,0.4364,0,2024-04-29 00:07:57
4737000,1.4432,0,2024-04-29 00:07:57
4736000,6.3321,0,2024-04-29 00:07:57
4743000,0.0211,1,2024-04-29 00:07:57
4744000,0.7092,1,2024-04-29 00:07:57
4745000,0.4798,1,2024-04-29 00:07:57
4746000,0.1022,1,2024-04-29 00:07:57
4747000,3.0074,1,2024-04-29 00:07:57
4742000,2.8157,0,2024-04-29 00:08:02
4741000,4.7924,0,2024-04-29 00:08:02
4740000,19.6521,0,2024-04-29 00:08:02
4739000,0.4365,0,2024-04-29 00:08:02
4738000,1.0,0,2024-04-29 00:08:02
4743000,0.0211,1,2024-04-29 00:08:02
4744000,0.7092,1,2024-04-29 00:08:02
4745000,0.4798,1,2024-04-29 00:08:02
4747000,0.0054,1,2024-04-29 00:08:02
4748000,7.9614,1,2024-04-29 00:08:02
4742000,4.2692,0,2024-04-29 00:08:07
4741000,2.1065,0,2024-04-29 00:08:07
4740000,19.6521,0,2024-04-29 00:08:07
4739000,0.1008,0,2024-04-29 00:08:07
4738000,1.0,0,2024-04-29 00:08:07
4743000,0.0,1,2024-04-29 00:08:07
4744000,0.6092,1,2024-04-29 00:08:07
4745000,0.4798,1,2024-04-29 00:08:07
4746000,3.56,1,2024-04-29 00:08:07
4747000,1.4493,1,2024-04-29 00:08:07
4742000,4.1692,0,2024-04-29 00:08:12
4741000,2.1065,0,2024-04-29 00:08:12
4740000,19.6521,0,2024-04-29 00:08:12
4739000,0.4365,0,2024-04-29 00:08:12
4738000,1.0,0,2024-04-29 00:08:12
4743000,0.0,1,2024-04-29 00:08:12
4744000,0.6092,1,2024-04-29 00:08:12
4745000,0.4798,1,2024-04-29 00:08:12
4746000,3.56,1,2024-04-29 00:08:12
4747000,1.4473,1,2024-04-29 00:08:12
4742000,6.2757,0,2024-04-29 00:08:17
4741000,1.2276,0,2024-04-29 00:08:17
4740000,19.6521,0,2024-04-29 00:08:17
4739000,0.4365,0,2024-04-29 00:08:17
4738000,1.0,0,2024-04-29 00:08:17
4744000,0.3417,1,2024-04-29 00:08:17
4745000,0.4798,1,2024-04-29 00:08:17
4747000,5.0093,1,2024-04-29 00:08:17
4748000,7.9634,1,2024-04-29 00:08:17
4749000,19.0221,1,2024-04-29 00:08:17
4741000,5.6661,0,2024-04-29 00:08:22
4740000,0.4471,0,2024-04-29 00:08:22
4739000,15.1008,0,2024-04-29 00:08:22
4738000,4.8957,0,2024-04-29 00:08:22
4737000,1.0,0,2024-04-29 00:08:22
4744000,0.0509,1,2024-04-29 00:08:22
4745000,0.4798,1,2024-04-29 00:08:22
4746000,3.56,1,2024-04-29 00:08:22
4747000,1.4418,1,2024-04-29 00:08:22
4748000,7.9634,1,2024-04-29 00:08:22
4741000,6.8712,0,2024-04-29 00:08:27
4740000,0.4471,0,2024-04-29 00:08:27
4739000,18.6608,0,2024-04-29 00:08:27
4738000,1.3357,0,2024-04-29 00:08:27
4737000,1.0,0,2024-04-29 00:08:27
4744000,0.002,1,2024-04-29 00:08:27
4745000,0.4798,1,2024-04-29 00:08:27
4746000,3.56,1,2024-04-29 00:08:27
4747000,1.4418,1,2024-04-29 00:08:27
4748000,7.9634,1,2024-04-29 00:08:27
4741000,6.8712,0,2024-04-29 00:08:32
4740000,0.4471,0,2024-04-29 00:08:32
4739000,18.6608,0,2024-04-29 00:08:32
4738000,0.3357,0,2024-04-29 00:08:32
4737000,1.0,0,2024-04-29 00:08:32
4744000,0.002,1,2024-04-29 00:08:32
4745000,0.4798,1,2024-04-29 00:08:32
4746000,3.56,1,2024-04-29 00:08:32
4747000,1.4418,1,2024-04-29 00:08:32
4748000,7.9634,1,2024-04-29 00:08:32
4741000,6.8712,0,2024-04-29 00:08:37
4740000,0.4471,0,2024-04-29 00:08:37
4739000,18.6608,0,2024-04-29 00:08:37
4738000,0.3357,0,2024-04-29 00:08:37
4737000,1.0,0,2024-04-29 00:08:37
4744000,0.002,1,2024-04-29 00:08:37
4745000,0.4798,1,2024-04-29 00:08:37
4746000,3.56,1,2024-04-29 00:08:37
4747000,4.4418,1,2024-04-29 00:08:37
4748000,7.9634,1,2024-04-29 00:08:37
4741000,2.7511,0,2024-04-29 00:08:42
4740000,5.2337,0,2024-04-29 00:08:42
4739000,18.6608,0,2024-04-29 00:08:42
4738000,0.3353,0,2024-04-29 00:08:42
4737000,1.0,0,2024-04-29 00:08:42
4744000,1.3097,1,2024-04-29 00:08:42
4745000,0.4798,1,2024-04-29 00:08:42
4747000,4.4418,1,2024-04-29 00:08:42
4748000,8.9634,1,2024-04-29 00:08:42
4749000,19.4735,1,2024-04-29 00:08:42
4742000,3.56,0,2024-04-29 00:08:47
4741000,2.8143,0,2024-04-29 00:08:47
4740000,0.4471,0,2024-04-29 00:08:47
4739000,18.6608,0,2024-04-29 00:08:47
4738000,0.3353,0,2024-04-29 00:08:47
4744000,1.3097,1,2024-04-29 00:08:47
4745000,0.4798,1,2024-04-29 00:08:47
4747000,8.0018,1,2024-04-29 00:08:47
4748000,5.4014,1,2024-04-29 00:08:47
4749000,19.4735,1,2024-04-29 00:08:47
4742000,3.56,0,2024-04-29 00:08:52
4741000,4.0194,0,2024-04-29 00:08:52
4740000,0.4471,0,2024-04-29 00:08:52
4739000,18.6608,0,2024-04-29 00:08:52
4738000,0.3353,0,2024-04-29 00:08:52
4744000,1.1405,1,2024-04-29 00:08:52
4745000,0.4798,1,2024-04-29 00:08:52
4747000,4.4418,1,2024-04-29 00:08:52
4748000,8.9634,1,2024-04-29 00:08:52
4749000,19.4735,1,2024-04-29 00:08:52
4744000,1.9732,0,2024-04-29 00:08:57
4742000,3.56,0,2024-04-29 00:08:57
4741000,3.3739,0,2024-04-29 00:08:57
4740000,0.4471,0,2024-04-29 00:08:57
4739000,18.6608,0,2024-04-29 00:08:57
4745000,0.4798,1,2024-04-29 00:08:57
4746000,3.56,1,2024-04-29 00:08:57
4747000,4.4418,1,2024-04-29 00:08:57
4748000,9.0636,1,2024-04-29 00:08:57
4749000,19.0201,1,2024-04-29 00:08:57
4744000,1.9418,0,2024-04-29 00:09:02
4742000,3.56,0,2024-04-29 00:09:02
4741000,1.2682,0,2024-04-29 00:09:02
4740000,0.4471,0,2024-04-29 00:09:02
4739000,18.6608,0,2024-04-29 00:09:02
4745000,0.3455,1,2024-04-29 00:09:02
4746000,3.56,1,2024-04-29 00:09:02
4747000,4.4418,1,2024-04-29 00:09:02
4748000,9.0656,1,2024-04-29 00:09:02
4749000,19.0221,1,2024-04-29 00:09:02
4744000,1.9272,0,2024-04-29 00:09:07
4741000,1.2682,0,2024-04-29 00:09:07
4740000,0.4471,0,2024-04-29 00:09:07
4739000,18.6608,0,2024-04-29 00:09:07
4737000,1.7716,0,2024-04-29 00:09:07
4745000,0.3455,1,2024-04-29 00:09:07
4747000,4.4438,1,2024-04-29 00:09:07
4748000,9.0656,1,2024-04-29 00:09:07
4749000,19.3572,1,2024-04-29 00:09:07
4750000,11.302,1,2024-04-29 00:09:07
4744000,1.8357,0,2024-04-29 00:09:12
4743000,2.1057,0,2024-04-29 00:09:12
4742000,15.0,0,2024-04-29 00:09:12
4741000,3.6232,0,2024-04-29 00:09:12
4740000,4.0071,0,2024-04-29 00:09:12
4745000,0.3455,1,2024-04-29 00:09:12
4747000,0.0074,1,2024-04-29 00:09:12
4748000,5.8417,1,2024-04-29 00:09:12
4749000,4.0221,1,2024-04-29 00:09:12
4750000,24.8669,1,2024-04-29 00:09:12
4744000,1.8357,0,2024-04-29 00:09:18
4743000,3.56,0,2024-04-29 00:09:18
4742000,17.1057,0,2024-04-29 00:09:18
4741000,3.6232,0,2024-04-29 00:09:18
4740000,0.4471,0,2024-04-29 00:09:18
4745000,0.3455,1,2024-04-29 00:09:18
4747000,0.0074,1,2024-04-29 00:09:18
4748000,5.8417,1,2024-04-29 00:09:18
4749000,7.5821,1,2024-04-29 00:09:18
4750000,24.8669,1,2024-04-29 00:09:18
4744000,1.8357,0,2024-04-29 00:09:23
4743000,3.3103,0,2024-04-29 00:09:23
4741000,15.0632,0,2024-04-29 00:09:23
4740000,0.4471,0,2024-04-29 00:09:23
4739000,8.9908,0,2024-04-29 00:09:23
4745000,0.3455,1,2024-04-29 00:09:23
4747000,0.0074,1,2024-04-29 00:09:23
4748000,5.8417,1,2024-04-29 00:09:23
4749000,4.0221,1,2024-04-29 00:09:23
4750000,21.3069,1,2024-04-29 00:09:23
4744000,1.7797,0,2024-04-29 00:09:28
4742000,2.1057,0,2024-04-29 00:09:28
4741000,18.6232,0,2024-04-29 00:09:28
4740000,0.4471,0,2024-04-29 00:09:28
4739000,3.6608,0,2024-04-29 00:09:28
4745000,0.3455,1,2024-04-29 00:09:28
4747000,0.0074,1,2024-04-29 00:09:28
4748000,5.8417,1,2024-04-29 00:09:28
4749000,4.3571,1,2024-04-29 00:09:28
4750000,24.532,1,2024-04-29 00:09:28
4744000,1.7376,0,2024-04-29 00:09:33
4743000,5.6657,0,2024-04-29 00:09:33
4741000,18.6232,0,2024-04-29 00:09:33
4740000,0.4471,0,2024-04-29 00:09:33
4739000,5.4308,0,2024-04-29 00:09:33
4745000,0.3455,1,2024-04-29 00:09:33
4747000,0.0054,1,2024-04-29 00:09:33
4748000,9.3997,1,2024-04-29 00:09:33
4749000,4.3551,1,2024-04-29 00:09:33
4750000,24.529,1,2024-04-29 00:09:33
4744000,1.7376,0,2024-04-29 00:09:38
4743000,7.319,0,2024-04-29 00:09:38
4741000,18.6232,0,2024-04-29 00:09:38
4739000,5.4308,0,2024-04-29 00:09:38
4738000,6.33,0,2024-04-29 00:09:38
4745000,0.3455,1,2024-04-29 00:09:38
4747000,0.0074,1,2024-04-29 00:09:38
4748000,9.4017,1,2024-04-29 00:09:38
4749000,4.3569,1,2024-04-29 00:09:38
4750000,9.532,1,2024-04-29 00:09:38
4744000,1.6905,0,2024-04-29 00:09:43
4743000,7.3188,0,2024-04-29 00:09:43
4741000,15.0632,0,2024-04-29 00:09:43
4740000,3.56,0,2024-04-29 00:09:43
4739000,5.4308,0,2024-04-29 00:09:43
4745000,0.2905,1,2024-04-29 00:09:43
4747000,0.0054,1,2024-04-29 00:09:43
4748000,5.8397,1,2024-04-29 00:09:43
4749000,4.3549,1,2024-04-29 00:09:43
4750000,9.529,1,2024-04-29 00:09:43
4744000,1.7422,0,2024-04-29 00:09:48
4743000,5.2131,0,2024-04-29 00:09:48
4742000,5.6657,0,2024-04-29 00:09:48
4741000,15.0632,0,2024-04-29 00:09:48
4739000,5.4308,0,2024-04-29 00:09:48
4745000,0.2905,1,2024-04-29 00:09:48
4747000,0.0074,1,2024-04-29 00:09:48
4748000,5.8417,1,2024-04-29 00:09:48
4749000,7.9169,1,2024-04-29 00:09:48
4750000,9.532,1,2024-04-29 00:09:48
4744000,5.0522,0,2024-04-29 00:09:53
4743000,7.5687,0,2024-04-29 00:09:53
4741000,15.0632,0,2024-04-29 00:09:53
